
S&P 500 INDEX,Last: 6824.6602,Change:  41.8502
Date: 10 avril 2026 à 04:32 UTC−4,Bid: 6773.48,Ask: 6860.2598,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Jun 18 2026,SPXW260618C06235000,0,0,676,683.7,0,0.2332,0.8361,0.0004,0,6235.00,SPXW260618P06235000,73.86,0,62.1,62.9,0,0.2338,-0.1642,0.0004,12
Thu Jun 18 2026,SPX260618C06240000,405.2,0,673.9,676.2,0,0.2326,0.8361,0.0004,10,6240.00,SPX260618P06240000,60.63,-14.42,61.7,62.8,47,0.2328,-0.1642,0.0004,369
Thu Jun 18 2026,SPXW260618C06240000,495,0,671.7,679.1,0,0.2326,0.8347,0.0004,3,6240.00,SPXW260618P06240000,139.1,-14.57,62.7,63.5,0,0.2332,-0.1656,0.0004,88
Thu Jun 18 2026,SPX260618C06245000,0,0,669.5,671.8,0,0.232,0.8347,0.0004,0,6245.00,SPX260618P06245000,68.56,0,62.2,63.5,0,0.2323,-0.1657,0.0004,25
Thu Jun 18 2026,SPXW260618C06245000,452.7,0,666.9,674.6,0,0.2318,0.8332,0.0004,6,6245.00,SPXW260618P06245000,126,0,63.2,64,0,0.2328,-0.167,0.0004,27
Thu Jun 18 2026,SPX260618C06250000,500.91,0,665.1,667.3,0,0.2314,0.8332,0.0004,2189,6250.00,SPX260618P06250000,61.73,-14.62,62.8,63.9,757,0.2317,-0.1671,0.0004,11544
Thu Jun 18 2026,SPXW260618C06250000,638.67,3.72,663,670.1,6,0.2315,0.8318,0.0004,90,6250.00,SPXW260618P06250000,76.1,0,63.8,64.6,0,0.2322,-0.1685,0.0004,452
Thu Jun 18 2026,SPX260618C06255000,0,0,660.7,662.9,0,0.231,0.8318,0.0004,0,6255.00,SPX260618P06255000,77.92,-0.48,63.3,64.6,1,0.2312,-0.1686,0.0004,14
Thu Jun 18 2026,SPXW260618C06255000,0,0,658.3,665.9,0,0.2309,0.8303,0.0004,0,6255.00,SPXW260618P06255000,121.5,0,64.3,65.1,0,0.2317,-0.17,0.0004,9
Thu Jun 18 2026,SPX260618C06260000,700.5,0,656.3,658.5,0,0.2304,0.8303,0.0004,5,6260.00,SPX260618P06260000,62.78,-16.37,63.9,65.1,47,0.2306,-0.1701,0.0004,426
Thu Jun 18 2026,SPXW260618C06260000,0,0,654.2,661.5,0,0.2306,0.8288,0.0004,0,6260.00,SPXW260618P06260000,137.3,0,64.9,65.7,0,0.2311,-0.1714,0.0004,95
Thu Jun 18 2026,SPX260618C06265000,497.8,0,651.9,654.1,0,0.2299,0.8288,0.0004,1,6265.00,SPX260618P06265000,66.52,-13.23,64.3,65.8,1,0.2301,-0.1716,0.0004,29
Thu Jun 18 2026,SPXW260618C06265000,0,0,649.6,657.2,0,0.23,0.8274,0.0004,0,6265.00,SPXW260618P06265000,145.2,0,65.4,66.3,0,0.2305,-0.1729,0.0004,39
Thu Jun 18 2026,SPX260618C06270000,588.4,0,647.5,649.7,0,0.2293,0.8273,0.0004,15,6270.00,SPX260618P06270000,65.4,-15.1,65,66.2,183,0.2295,-0.1731,0.0004,560
Thu Jun 18 2026,SPXW260618C06270000,487.5,0,645.7,652.5,0,0.2295,0.8258,0.0004,3,6270.00,SPXW260618P06270000,144.9,0,66,66.8,0,0.23,-0.1744,0.0004,57
Thu Jun 18 2026,SPX260618C06275000,490.7,0,643.1,645.4,0,0.2288,0.8258,0.0004,1356,6275.00,SPX260618P06275000,72.64,-8.51,65.6,66.8,2,0.229,-0.1746,0.0004,3574
Thu Jun 18 2026,SPXW260618C06275000,387.37,0,641,648.3,0,0.2289,0.8243,0.0004,12,6275.00,SPXW260618P06275000,76.45,0,66.6,67.4,0,0.2295,-0.176,0.0004,261
Thu Jun 18 2026,SPX260618C06280000,378.3,0,638.7,641,0,0.2282,0.8242,0.0004,8,6280.00,SPX260618P06280000,66.2,-15.65,66.2,67.4,51,0.2284,-0.1761,0.0004,349
Thu Jun 18 2026,SPXW260618C06280000,480,0,637.1,643.9,0,0.2282,0.8228,0.0004,5,6280.00,SPXW260618P06280000,128.9,0,67.2,68,0,0.229,-0.1775,0.0004,90
Thu Jun 18 2026,SPX260618C06285000,0,0,634.4,636.6,0,0.2276,0.8227,0.0004,0,6285.00,SPX260618P06285000,68.4,-14.05,66.6,68.1,40,0.2278,-0.1776,0.0004,178
Thu Jun 18 2026,SPXW260618C06285000,387,0,632.1,639.6,0,0.2277,0.8212,0.0004,6,6285.00,SPXW260618P06285000,126.53,0,67.8,68.6,0,0.2284,-0.179,0.0004,5
Thu Jun 18 2026,SPX260618C06290000,426.2,0,630,632.2,0,0.2272,0.8211,0.0004,5,6290.00,SPX260618P06290000,67.5,-15.8,67.3,68.5,24,0.2272,-0.1792,0.0004,808
Thu Jun 18 2026,SPXW260618C06290000,458.6,0,627.9,635.1,0,0.2272,0.8197,0.0004,164,6290.00,SPXW260618P06290000,138.47,0,68.4,69.2,0,0.2278,-0.1806,0.0004,104
Thu Jun 18 2026,SPX260618C06295000,626.88,31.13,625.6,627.9,10,0.2265,0.8196,0.0004,5,6295.00,SPX260618P06295000,70.73,-13.27,67.9,69.3,20,0.2268,-0.1808,0.0004,374
Thu Jun 18 2026,SPXW260618C06295000,353.43,0,623.3,630.8,0,0.2265,0.8181,0.0004,4,6295.00,SPXW260618P06295000,68.65,-16,69,69.8,1,0.2273,-0.1822,0.0004,25
Thu Jun 18 2026,SPX260618C06300000,591.29,0,621.2,623.5,0,0.226,0.818,0.0004,9460,6300.00,SPX260618P06300000,68.33,-16.42,68.5,69.7,1020,0.2262,-0.1824,0.0004,32119
Thu Jun 18 2026,SPXW260618C06300000,480,0,619,626.3,0,0.2259,0.8165,0.0004,34,6300.00,SPXW260618P06300000,70.08,-15.32,69.6,70.4,315,0.2268,-0.1838,0.0004,2086
Thu Jun 18 2026,SPX260618C06305000,365.35,0,616.9,619.1,0,0.2255,0.8164,0.0004,58,6305.00,SPX260618P06305000,69.1,-16.3,69,70.5,7,0.2256,-0.184,0.0004,175
Thu Jun 18 2026,SPXW260618C06305000,362.8,0,614.6,622.2,0,0.2255,0.8149,0.0004,7,6305.00,SPXW260618P06305000,134.16,0,70.2,71,0,0.2262,-0.1854,0.0004,4
Thu Jun 18 2026,SPX260618C06310000,453.1,0,612.5,614.8,0,0.2249,0.8148,0.0004,17,6310.00,SPX260618P06310000,69.5,-16.65,69.7,71,8,0.2251,-0.1856,0.0004,1168
Thu Jun 18 2026,SPXW260618C06310000,444.2,0,610.6,617.7,0,0.2251,0.8133,0.0004,7,6310.00,SPXW260618P06310000,73.17,-13.68,70.8,71.7,3,0.2256,-0.187,0.0004,108
Thu Jun 18 2026,SPX260618C06315000,0,0,608.2,610.5,0,0.2243,0.8131,0.0004,0,6315.00,SPX260618P06315000,135.8,0,70.2,71.7,0,0.2245,-0.1872,0.0004,12
Thu Jun 18 2026,SPXW260618C06315000,438.4,0,606,613.5,0,0.2245,0.8117,0.0004,13,6315.00,SPXW260618P06315000,72.79,-14.81,71.4,72.3,7,0.225,-0.1886,0.0004,17
Thu Jun 18 2026,SPX260618C06320000,442.5,0,603.9,606.1,0,0.2239,0.8115,0.0004,19,6320.00,SPX260618P06320000,70.74,-16.91,71,72.2,151,0.224,-0.1888,0.0004,1554
Thu Jun 18 2026,SPXW260618C06320000,435.6,0,601.9,609,0,0.224,0.81,0.0004,16,6320.00,SPXW260618P06320000,83.01,0,72.1,72.9,0,0.2245,-0.1903,0.0004,80
Thu Jun 18 2026,SPX260618C06325000,311.71,0,599.6,601.8,0,0.2232,0.8098,0.0004,588,6325.00,SPX260618P06325000,72.34,-16.06,71.6,72.9,23,0.2235,-0.1905,0.0004,5774
Thu Jun 18 2026,SPXW260618C06325000,312,0,597.6,604.7,0,0.2234,0.8084,0.0004,23,6325.00,SPXW260618P06325000,74.11,-14.99,72.7,73.5,127,0.224,-0.1919,0.0004,314
Thu Jun 18 2026,SPX260618C06330000,443.9,0,595.2,597.5,0,0.2227,0.8082,0.0004,14,6330.00,SPX260618P06330000,72.6,-16.55,72.2,73.5,48,0.2229,-0.1922,0.0004,866
Thu Jun 18 2026,SPXW260618C06330000,481.5,0,593.2,600.3,0,0.2228,0.8067,0.0004,12,6330.00,SPXW260618P06330000,87.4,0,73.4,74.2,0,0.2234,-0.1936,0.0004,73
Thu Jun 18 2026,SPX260618C06335000,0,0,590.9,593.1,0,0.2222,0.8065,0.0004,0,6335.00,SPX260618P06335000,151.1,0,72.7,74.3,0,0.2223,-0.1939,0.0004,20
Thu Jun 18 2026,SPXW260618C06335000,437.37,0,588.5,595.9,0,0.222,0.805,0.0004,3,6335.00,SPXW260618P06335000,155.26,0,74,74.8,0,0.2229,-0.1953,0.0004,1
Thu Jun 18 2026,SPX260618C06340000,356.6,0,586.6,588.8,0,0.2216,0.8048,0.0004,51,6340.00,SPX260618P06340000,74.19,-16.41,73.5,74.8,10,0.2218,-0.1956,0.0004,598
Thu Jun 18 2026,SPXW260618C06340000,435.6,0,584.6,591.7,0,0.2217,0.8033,0.0004,10,6340.00,SPXW260618P06340000,78.44,-12.91,74.7,75.5,1,0.2224,-0.197,0.0004,123
Thu Jun 18 2026,SPX260618C06345000,383.3,0,582.3,584.5,0,0.2211,0.803,0.0004,4,6345.00,SPX260618P06345000,188.3,0,74,75.6,0,0.2212,-0.1973,0.0004,46
Thu Jun 18 2026,SPXW260618C06345000,372,0,580.1,587.3,0,0.221,0.8016,0.0004,11,6345.00,SPXW260618P06345000,75.07,-17.03,75.3,76.2,10,0.2218,-0.1987,0.0004,26
Thu Jun 18 2026,SPX260618C06350000,544.7,0,578,580.2,0,0.2205,0.8013,0.0004,2702,6350.00,SPX260618P06350000,75.52,-16.68,74.7,76.1,150,0.2206,-0.199,0.0004,10150
Thu Jun 18 2026,SPXW260618C06350000,555.75,0,576.2,582.9,0,0.2206,0.7998,0.0004,49,6350.00,SPXW260618P06350000,79.77,-13.13,76,76.8,1,0.2212,-0.2004,0.0004,210
Thu Jun 18 2026,SPX260618C06355000,0,0,573.7,575.9,0,0.22,0.7996,0.0004,0,6355.00,SPX260618P06355000,156.2,0,75.5,76.9,0,0.2202,-0.2008,0.0004,9
Thu Jun 18 2026,SPXW260618C06355000,378.34,0,571.5,579,0,0.22,0.7981,0.0004,3,6355.00,SPXW260618P06355000,145.2,0,76.7,77.5,0,0.2207,-0.2022,0.0004,16
Thu Jun 18 2026,SPX260618C06360000,384.1,0,569.4,571.6,0,0.2194,0.7978,0.0004,156,6360.00,SPX260618P06360000,79.67,-14.03,76.2,77.5,1,0.2196,-0.2026,0.0004,526
Thu Jun 18 2026,SPXW260618C06360000,426.78,0,567.5,574.3,0,0.2194,0.7963,0.0004,21,6360.00,SPXW260618P06360000,90.8,0,77.3,78.2,0,0.2201,-0.204,0.0004,80
Thu Jun 18 2026,SPX260618C06365000,285.8,0,565.1,567.3,0,0.2188,0.796,0.0004,378,6365.00,SPX260618P06365000,97,0,76.7,78.3,0,0.219,-0.2043,0.0004,426
Thu Jun 18 2026,SPXW260618C06365000,371.29,0,563,570.3,0,0.2189,0.7946,0.0004,10,6365.00,SPXW260618P06365000,178.35,0,78,78.9,0,0.2196,-0.2057,0.0004,13
Thu Jun 18 2026,SPX260618C06370000,284.1,0,560.8,563.1,0,0.2182,0.7942,0.0004,955,6370.00,SPX260618P06370000,77.3,-18,77.5,78.8,9,0.2184,-0.2061,0.0004,1649
Thu Jun 18 2026,SPXW260618C06370000,289.3,0,558.7,565.9,0,0.2183,0.7928,0.0004,13,6370.00,SPXW260618P06370000,92.5,-3.55,78.7,79.6,15,0.219,-0.2075,0.0004,71
Thu Jun 18 2026,SPX260618C06375000,410.11,0,556.6,558.8,0,0.2176,0.7924,0.0004,767,6375.00,SPX260618P06375000,78.7,-17.55,78.1,79.5,25,0.2178,-0.2079,0.0004,3737
Thu Jun 18 2026,SPXW260618C06375000,279,0,554.7,561.6,0,0.2178,0.7909,0.0004,19,6375.00,SPXW260618P06375000,79.05,-17.85,79.4,80.3,5,0.2184,-0.2094,0.0004,150
Thu Jun 18 2026,SPX260618C06380000,378.3,0,552.3,554.5,0,0.2172,0.7906,0.0004,526,6380.00,SPX260618P06380000,77.8,-19.1,78.9,80.2,39,0.2173,-0.2098,0.0004,712
Thu Jun 18 2026,SPXW260618C06380000,521.26,0,550.4,557.3,0,0.2172,0.7891,0.0004,9,6380.00,SPXW260618P06380000,97.3,-0.4,80.1,81,2,0.2179,-0.2112,0.0004,102
Thu Jun 18 2026,SPX260618C06385000,365,0,548.1,550.3,0,0.2166,0.7887,0.0004,775,6385.00,SPX260618P06385000,100.6,0,79.5,81.1,0,0.2168,-0.2116,0.0004,743
Thu Jun 18 2026,SPXW260618C06385000,329,0,545.9,553.3,0,0.2167,0.7873,0.0004,25,6385.00,SPXW260618P06385000,98.3,-0.25,80.8,81.7,2,0.2173,-0.213,0.0004,6
Thu Jun 18 2026,SPX260618C06390000,274,0,543.8,546,0,0.2161,0.7869,0.0004,796,6390.00,SPX260618P06390000,79.8,-18.85,80.3,81.6,4,0.2162,-0.2135,0.0004,918
Thu Jun 18 2026,SPXW260618C06390000,401.27,0,541.9,548.7,0,0.2161,0.7854,0.0004,21,6390.00,SPXW260618P06390000,99,-0.35,81.5,82.4,2,0.2168,-0.2149,0.0004,114
Thu Jun 18 2026,SPX260618C06395000,271.81,0,539.6,541.8,0,0.2154,0.785,0.0005,235,6395.00,SPX260618P06395000,158.48,0,80.8,82.5,0,0.2156,-0.2154,0.0005,265
Thu Jun 18 2026,SPXW260618C06395000,311.6,0,537.4,544.5,0,0.2154,0.7835,0.0005,15,6395.00,SPXW260618P06395000,99.8,-0.4,82.3,83.1,2,0.2162,-0.2168,0.0005,67
Thu Jun 18 2026,SPX260618C06400000,536.99,29.04,535.3,537.5,1,0.2149,0.7831,0.0005,7077,6400.00,SPX260618P06400000,81.1,-19.25,81.8,83.1,1715,0.2151,-0.2172,0.0005,24553
Thu Jun 18 2026,SPXW260618C06400000,542.61,34.31,533.9,540.2,3,0.2148,0.7816,0.0005,57,6400.00,SPXW260618P06400000,82.57,-18.48,83,83.8,63,0.2156,-0.2187,0.0005,732
Thu Jun 18 2026,SPX260618C06405000,263.4,0,531.1,533.3,0,0.2143,0.7812,0.0005,941,6405.00,SPX260618P06405000,94.79,0,82.3,84,0,0.2145,-0.2192,0.0005,955
Thu Jun 18 2026,SPXW260618C06405000,262.3,0,529,536.2,0,0.2144,0.7797,0.0005,2,6405.00,SPXW260618P06405000,98.1,-3.8,83.7,84.6,2,0.2151,-0.2206,0.0005,21
Thu Jun 18 2026,SPX260618C06410000,543.35,43.65,526.9,529.1,3,0.2138,0.7792,0.0005,562,6410.00,SPX260618P06410000,82.07,-19.93,83.2,84.6,7,0.214,-0.2211,0.0005,726
Thu Jun 18 2026,SPXW260618C06410000,259.3,0,525.5,531.9,0,0.2138,0.7778,0.0005,21,6410.00,SPXW260618P06410000,92.85,-9.9,84.5,85.3,1,0.2145,-0.2225,0.0005,53
Thu Jun 18 2026,SPX260618C06415000,496.04,0,522.7,524.9,0,0.2132,0.7773,0.0005,1680,6415.00,SPX260618P06415000,83.85,-19.1,83.7,85.4,3,0.2133,-0.223,0.0005,1731
Thu Jun 18 2026,SPXW260618C06415000,256.7,0,520.6,527.8,0,0.2133,0.7758,0.0005,4,6415.00,SPXW260618P06415000,95.88,-7.77,85.2,86.1,3,0.214,-0.2244,0.0005,25
Thu Jun 18 2026,SPX260618C06420000,379.22,0,518.5,520.7,0,0.2126,0.7753,0.0005,2678,6420.00,SPX260618P06420000,83.47,-20.38,84.7,86.1,1,0.2128,-0.225,0.0005,2944
Thu Jun 18 2026,SPXW260618C06420000,327.87,0,517,523.4,0,0.2126,0.7739,0.0005,40,6420.00,SPXW260618P06420000,96.95,-7.55,86,86.8,1,0.2134,-0.2264,0.0005,25
Thu Jun 18 2026,SPX260618C06425000,489.52,1.87,514.2,516.4,60,0.212,0.7734,0.0005,4198,6425.00,SPX260618P06425000,88.72,-16.03,85.4,86.8,165,0.2122,-0.227,0.0005,6473
Thu Jun 18 2026,SPXW260618C06425000,484.38,-3.52,512.8,519.2,1,0.2121,0.7719,0.0005,12,6425.00,SPXW260618P06425000,86.25,-19.15,86.7,87.6,3,0.2128,-0.2284,0.0005,98
Thu Jun 18 2026,SPX260618C06430000,337.2,0,510.1,512.3,0,0.2115,0.7714,0.0005,2985,6430.00,SPX260618P06430000,86,-19.6,86.3,87.6,21,0.2117,-0.229,0.0005,3402
Thu Jun 18 2026,SPXW260618C06430000,361.8,0,508.3,515,0,0.2117,0.7699,0.0005,267,6430.00,SPXW260618P06430000,89.8,-16.45,87.5,88.4,7,0.2122,-0.2304,0.0005,136
Thu Jun 18 2026,SPX260618C06435000,244.5,0,505.9,508.1,0,0.211,0.7693,0.0005,3018,6435.00,SPX260618P06435000,89.36,-17.14,86.9,88.5,1,0.2112,-0.231,0.0005,3136
Thu Jun 18 2026,SPXW260618C06435000,244.6,0,503.6,510.7,0,0.2108,0.7679,0.0005,16,6435.00,SPXW260618P06435000,90.5,-16.65,88.3,89.1,4,0.2117,-0.2324,0.0005,23
Thu Jun 18 2026,SPX260618C06440000,477.68,0,501.7,503.9,0,0.2104,0.7673,0.0005,692,6440.00,SPX260618P06440000,87.2,-20.15,87.7,89.1,6,0.2105,-0.233,0.0005,777
Thu Jun 18 2026,SPXW260618C06440000,317.4,0,499.8,506.5,0,0.2104,0.7658,0.0005,20,6440.00,SPXW260618P06440000,107.7,-0.35,89.1,89.9,1,0.2112,-0.2344,0.0005,86
Thu Jun 18 2026,SPX260618C06445000,346.5,0,497.5,499.7,0,0.2098,0.7652,0.0005,1559,6445.00,SPX260618P06445000,88.5,-19.85,88.4,90.1,8,0.21,-0.2351,0.0005,1550
Thu Jun 18 2026,SPXW260618C06445000,238.9,0,495.5,502.5,0,0.2099,0.7638,0.0005,19,6445.00,SPXW260618P06445000,108.7,-0.25,89.9,90.7,1,0.2106,-0.2365,0.0005,46
Thu Jun 18 2026,SPX260618C06450000,494.51,27.21,493.3,495.5,1,0.2092,0.7632,0.0005,10632,6450.00,SPX260618P06450000,89.3,-19.85,89.2,90.7,1413,0.2093,-0.2372,0.0005,15905
Thu Jun 18 2026,SPXW260618C06450000,495.46,27.76,492,498.1,1,0.2091,0.7617,0.0005,50,6450.00,SPXW260618P06450000,88.58,-21.32,90.7,91.5,57,0.21,-0.2386,0.0005,277
Thu Jun 18 2026,SPX260618C06455000,271,0,489.2,491.4,0,0.2087,0.7611,0.0005,2081,6455.00,SPX260618P06455000,185.4,0,89.9,91.7,0,0.2088,-0.2393,0.0005,2106
Thu Jun 18 2026,SPXW260618C06455000,236.2,0,487.2,494.2,0,0.2088,0.7596,0.0005,10,6455.00,SPXW260618P06455000,171.41,0,91.5,92.3,0,0.2094,-0.2407,0.0005,32
Thu Jun 18 2026,SPX260618C06460000,353.32,0,485,487.2,0,0.2081,0.759,0.0005,2870,6460.00,SPX260618P06460000,90.3,-20.75,90.9,92.3,16,0.2082,-0.2414,0.0005,2934
Thu Jun 18 2026,SPXW260618C06460000,494.47,34.97,483.2,489.8,58,0.2081,0.7575,0.0005,29,6460.00,SPXW260618P06460000,113,0,92.3,93.2,0,0.2089,-0.2428,0.0005,97
Thu Jun 18 2026,SPX260618C06465000,336.3,0,480.9,483.1,0,0.2075,0.7568,0.0005,2615,6465.00,SPX260618P06465000,94.27,-17.73,91.7,93.3,250,0.2077,-0.2435,0.0005,2804
Thu Jun 18 2026,SPXW260618C06465000,273.97,0,478.9,485.8,0,0.2076,0.7554,0.0005,11,6465.00,SPXW260618P06465000,218.6,0,93.1,94,0,0.2083,-0.2449,0.0005,21
Thu Jun 18 2026,SPX260618C06470000,330.04,0,476.7,478.9,0,0.2069,0.7547,0.0005,3250,6470.00,SPX260618P06470000,90.8,-22.15,92.5,94,29,0.2071,-0.2457,0.0005,3241
Thu Jun 18 2026,SPXW260618C06470000,265.3,0,475,481.5,0,0.207,0.7532,0.0005,34,6470.00,SPXW260618P06470000,114.2,0.55,93.9,94.8,1,0.2078,-0.247,0.0005,62
Thu Jun 18 2026,SPX260618C06475000,341.9,0,472.6,474.8,0,0.2064,0.7525,0.0005,3558,6475.00,SPX260618P06475000,92.6,-21.25,93.3,94.8,137,0.2065,-0.2478,0.0005,5670
Thu Jun 18 2026,SPXW260618C06475000,264.6,0,471.3,477.4,0,0.2063,0.7511,0.0005,20,6475.00,SPXW260618P06475000,108.2,-6.4,94.8,95.7,13,0.2072,-0.2492,0.0005,133
Thu Jun 18 2026,SPX260618C06480000,325.3,0,468.5,470.7,0,0.2058,0.7503,0.0005,2758,6480.00,SPX260618P06480000,93.5,-21.35,94.2,95.6,62,0.2059,-0.25,0.0005,3078
Thu Jun 18 2026,SPXW260618C06480000,303,0,466.7,473.3,0,0.2059,0.7489,0.0005,23,6480.00,SPXW260618P06480000,113.83,-1.72,95.6,96.5,1,0.2066,-0.2514,0.0005,83
Thu Jun 18 2026,SPX260618C06485000,298.5,0,464.4,466.6,0,0.2052,0.7481,0.0005,2170,6485.00,SPX260618P06485000,94.1,-21.75,95,96.7,31,0.2055,-0.2522,0.0005,2182
Thu Jun 18 2026,SPXW260618C06485000,222.4,0,462.4,469.3,0,0.2052,0.7467,0.0005,12,6485.00,SPXW260618P06485000,97.7,-18.85,96.5,97.3,11,0.206,-0.2536,0.0005,59
Thu Jun 18 2026,SPX260618C06490000,305,0,460.2,462.4,0,0.2046,0.7459,0.0005,831,6490.00,SPX260618P06490000,96.4,-20.35,95.9,97.3,54,0.2048,-0.2545,0.0005,1104
Thu Jun 18 2026,SPXW260618C06490000,425.31,0,458.4,465,0,0.2046,0.7445,0.0005,49,6490.00,SPXW260618P06490000,115.82,-1.73,97.3,98.2,1,0.2054,-0.2558,0.0005,105
Thu Jun 18 2026,SPX260618C06495000,319.78,0,456.2,458.3,0,0.2041,0.7436,0.0005,133,6495.00,SPX260618P06495000,97.4,-20.3,96.7,98.2,14,0.2042,-0.2567,0.0005,302
Thu Jun 18 2026,SPXW260618C06495000,219.9,0,454,461,0,0.204,0.7422,0.0005,5,6495.00,SPXW260618P06495000,99.56,-18.99,98.2,99.1,32,0.2048,-0.2581,0.0005,72
Thu Jun 18 2026,SPX260618C06500000,460.91,33.76,452,454.2,25,0.2034,0.7413,0.0005,18561,6500.00,SPX260618P06500000,98.55,-20.2,97.6,99.1,1514,0.2036,-0.259,0.0005,32869
Thu Jun 18 2026,SPXW260618C06500000,461.44,33.94,450.3,456.8,87,0.2035,0.74,0.0005,137,6500.00,SPXW260618P06500000,102.22,-17.23,99.1,100,41,0.2043,-0.2604,0.0005,552
Thu Jun 18 2026,SPX260618C06505000,206.2,0,448,450.1,0,0.2029,0.7391,0.0005,25,6505.00,SPX260618P06505000,117.6,-2.1,98.5,100.1,4,0.2031,-0.2613,0.0005,63
Thu Jun 18 2026,SPXW260618C06505000,457.34,33.74,446,452.9,1,0.2029,0.7377,0.0005,17,6505.00,SPXW260618P06505000,101.33,-19.22,100,100.8,10,0.2037,-0.2626,0.0005,44
Thu Jun 18 2026,SPX260618C06510000,411.95,0,443.9,446.1,0,0.2023,0.7368,0.0005,15,6510.00,SPX260618P06510000,98.3,-22.35,99.3,100.8,19,0.2024,-0.2636,0.0005,230
Thu Jun 18 2026,SPXW260618C06510000,277.7,0,442.1,448.6,0,0.2023,0.7354,0.0005,15,6510.00,SPXW260618P06510000,103.2,-18.3,100.8,101.7,5,0.2032,-0.2649,0.0005,62
Thu Jun 18 2026,SPX260618C06515000,441.67,26.32,439.8,442,2,0.2017,0.7344,0.0006,595,6515.00,SPX260618P06515000,103.66,-18.04,100.2,101.9,10,0.2019,-0.2659,0.0006,566
Thu Jun 18 2026,SPXW260618C06515000,277.48,0,437.9,444.8,0,0.2018,0.733,0.0006,5,6515.00,SPXW260618P06515000,114.02,-8.53,101.7,102.6,2,0.2026,-0.2673,0.0006,7
Thu Jun 18 2026,SPX260618C06520000,292.1,0,435.8,437.9,0,0.2011,0.7321,0.0006,243,6520.00,SPX260618P06520000,99.6,-23.2,101.1,102.6,10,0.2013,-0.2683,0.0006,334
Thu Jun 18 2026,SPXW260618C06520000,295.43,0,434,440.5,0,0.2012,0.7307,0.0006,62,6520.00,SPXW260618P06520000,105,-18.55,102.6,103.6,17,0.202,-0.2696,0.0006,58
Thu Jun 18 2026,SPX260618C06525000,316.99,0,431.7,433.9,0,0.2005,0.7297,0.0006,2143,6525.00,SPX260618P06525000,100.45,-23.3,102,103.5,15,0.2007,-0.2706,0.0006,4928
Thu Jun 18 2026,SPXW260618C06525000,405.32,0,430,436.5,0,0.2006,0.7283,0.0006,41,6525.00,SPXW260618P06525000,111.38,-13.27,103.6,104.5,2,0.2014,-0.272,0.0006,147
Thu Jun 18 2026,SPX260618C06530000,401.6,0,427.7,429.8,0,0.1999,0.7273,0.0006,1269,6530.00,SPX260618P06530000,102,-22.85,102.9,104.4,8,0.2,-0.273,0.0006,1517
Thu Jun 18 2026,SPXW260618C06530000,426.27,21.62,425.9,432.3,1,0.2,0.7259,0.0006,16,6530.00,SPXW260618P06530000,106.33,-19.32,104.5,105.4,13,0.2008,-0.2744,0.0006,111
Thu Jun 18 2026,SPX260618C06535000,433.1,33.45,423.6,425.8,1,0.1994,0.7249,0.0006,1833,6535.00,SPX260618P06535000,102.8,-23.15,103.8,105.5,29,0.1996,-0.2755,0.0006,1915
Thu Jun 18 2026,SPXW260618C06535000,297,0,421.7,428.4,0,0.1994,0.7235,0.0006,16,6535.00,SPXW260618P06535000,126.2,-0.5,105.4,106.3,12,0.2002,-0.2768,0.0006,30
Thu Jun 18 2026,SPX260618C06540000,287.4,0,419.6,421.8,0,0.1987,0.7224,0.0006,2931,6540.00,SPX260618P06540000,104.1,-22.85,104.8,106.3,20,0.1989,-0.2779,0.0006,3030
Thu Jun 18 2026,SPXW260618C06540000,395.07,0,417.9,424.2,0,0.1988,0.7211,0.0006,70,6540.00,SPXW260618P06540000,108.5,-19.25,106.4,107.3,57,0.1996,-0.2792,0.0006,131
Thu Jun 18 2026,SPX260618C06545000,425.6,33.75,415.6,417.8,1,0.1982,0.72,0.0006,2409,6545.00,SPX260618P06545000,104.1,-23.95,105.8,107.5,294,0.1985,-0.2804,0.0006,2681
Thu Jun 18 2026,SPXW260618C06545000,220.3,0,413.7,420.4,0,0.1982,0.7186,0.0006,25,6545.00,SPXW260618P06545000,109.8,-19.05,107.3,108.2,8,0.199,-0.2817,0.0006,43
Thu Jun 18 2026,SPX260618C06550000,421.47,33.57,411.6,413.7,846,0.1976,0.7175,0.0006,9961,6550.00,SPX260618P06550000,107.51,-21.64,106.7,108.2,4586,0.1977,-0.2828,0.0006,13180
Thu Jun 18 2026,SPXW260618C06550000,419.6,30.4,409.8,416.2,2,0.1976,0.7162,0.0006,120,6550.00,SPXW260618P06550000,111.3,-18.65,108.3,109.2,14,0.1984,-0.2841,0.0006,199
Thu Jun 18 2026,SPX260618C06555000,250.5,0,407.6,409.7,0,0.197,0.715,0.0006,1932,6555.00,SPX260618P06555000,110.5,-19.75,107.7,109.4,12,0.1973,-0.2854,0.0006,1932
Thu Jun 18 2026,SPXW260618C06555000,295,0,405.7,412.3,0,0.197,0.7137,0.0006,11,6555.00,SPXW260618P06555000,111.2,-19.85,109.2,110.1,33,0.1979,-0.2866,0.0006,38
